Track ID,Track name,Artist name,Popularity,Release year,Category,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,duration
4MQDyoEluITWQhxiyzS3mx,Pop,Peaceful Restaurant,6,2023,Pop,0.456,0.54,10,-16.874,1,0.0304,0.452,0.976,0.109,0.418,146.032,audio_features,4MQDyoEluITWQhxiyzS3mx,spotify:track:4MQDyoEluITWQhxiyzS3mx,https://api.spotify.com/v1/tracks/4MQDyoEluITWQhxiyzS3mx,https://api.spotify.com/v1/audio-analysis/4MQDyoEluITWQhxiyzS3mx,75000,4,1.25
27g5G3TW90FSm3YxclYpAs,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),Popcaan,64,2020,Pop,0.571,0.747,7,-4.659,1,0.17,0.478,0.0,0.116,0.635,106.253,audio_features,27g5G3TW90FSm3YxclYpAs,spotify:track:27g5G3TW90FSm3YxclYpAs,https://api.spotify.com/v1/tracks/27g5G3TW90FSm3YxclYpAs,https://api.spotify.com/v1/audio-analysis/27g5G3TW90FSm3YxclYpAs,259651,4,4.33
24b6djSbUFQtXAdyb3FMbr,PTSD,Pop Smoke,64,2019,Pop,0.599,0.622,10,-4.313,0,0.264,0.124,0.00278,0.158,0.199,91.615,audio_features,24b6djSbUFQtXAdyb3FMbr,spotify:track:24b6djSbUFQtXAdyb3FMbr,https://api.spotify.com/v1/tracks/24b6djSbUFQtXAdyb3FMbr,https://api.spotify.com/v1/audio-analysis/24b6djSbUFQtXAdyb3FMbr,199827,4,3.33
1AibXNZT8pbhjnStJd63Fz,Papa Pop,Lilac Snow,57,2021,Pop,0.494,0.055,9,-26.809,1,0.0536,0.993,0.943,0.102,0.366,112.709,audio_features,1AibXNZT8pbhjnStJd63Fz,spotify:track:1AibXNZT8pbhjnStJd63Fz,https://api.spotify.com/v1/tracks/1AibXNZT8pbhjnStJd63Fz,https://api.spotify.com/v1/audio-analysis/1AibXNZT8pbhjnStJd63Fz,117160,3,1.95
0a8EGtC7rANxO6sHx088Kr,Pop Smoke,Gambino La MG,62,2021,Pop,0.887,0.572,10,-5.838,0,0.127,0.229,0.0,0.0764,0.706,140.03,audio_features,0a8EGtC7rANxO6sHx088Kr,spotify:track:0a8EGtC7rANxO6sHx088Kr,https://api.spotify.com/v1/tracks/0a8EGtC7rANxO6sHx088Kr,https://api.spotify.com/v1/audio-analysis/0a8EGtC7rANxO6sHx088Kr,64547,4,1.08
3NWrHCwvyII4fTx05PN3IO,Enjoy Yourself (feat. Karol G),Pop Smoke,64,2020,Pop,0.764,0.676,11,-6.761,0,0.0927,0.389,0.0,0.215,0.461,97.02,audio_features,3NWrHCwvyII4fTx05PN3IO,spotify:track:3NWrHCwvyII4fTx05PN3IO,https://api.spotify.com/v1/tracks/3NWrHCwvyII4fTx05PN3IO,https://api.spotify.com/v1/audio-analysis/3NWrHCwvyII4fTx05PN3IO,197938,4,3.3
7lMMU46D1is2fvc5CZhhAM,Poppin' Love,WayV,63,2023,Pop,0.66,0.812,11,-5.355,0,0.127,0.038,0.0,0.131,0.644,160.002,audio_features,7lMMU46D1is2fvc5CZhhAM,spotify:track:7lMMU46D1is2fvc5CZhhAM,https://api.spotify.com/v1/tracks/7lMMU46D1is2fvc5CZhhAM,https://api.spotify.com/v1/audio-analysis/7lMMU46D1is2fvc5CZhhAM,185440,4,3.09
5PUWdSURtMgY7onyhYCY4I,Ingatlah Hari Ini,Project Pop,65,2013,Pop,0.706,0.73,7,-4.547,1,0.0282,0.304,0.0,0.273,0.519,105.012,audio_features,5PUWdSURtMgY7onyhYCY4I,spotify:track:5PUWdSURtMgY7onyhYCY4I,https://api.spotify.com/v1/tracks/5PUWdSURtMgY7onyhYCY4I,https://api.spotify.com/v1/audio-analysis/5PUWdSURtMgY7onyhYCY4I,224293,4,3.74
17larILaMHwsprsMFnYI77,Big Poppa - 2005 Remaster,The Notorious B.I.G.,62,2004,Pop,0.73,0.608,9,-6.417,0,0.295,0.301,0.0,0.207,0.753,84.555,audio_features,17larILaMHwsprsMFnYI77,spotify:track:17larILaMHwsprsMFnYI77,https://api.spotify.com/v1/tracks/17larILaMHwsprsMFnYI77,https://api.spotify.com/v1/audio-analysis/17larILaMHwsprsMFnYI77,249840,4,4.16
0ArKCFzkTPQ80mmOp7ufFe,YOK MUYDU VAKTİN BANA?,Güneş,61,2023,Pop,0.568,0.34,8,-11.468,1,0.205,0.178,0.228,0.102,0.0735,179.939,audio_features,0ArKCFzkTPQ80mmOp7ufFe,spotify:track:0ArKCFzkTPQ80mmOp7ufFe,https://api.spotify.com/v1/tracks/0ArKCFzkTPQ80mmOp7ufFe,https://api.spotify.com/v1/audio-analysis/0ArKCFzkTPQ80mmOp7ufFe,187333,4,3.12
6eLY5NX9HkvAtrvRrPOW0F,Poppin,Rich Amiri,59,2023,Pop,0.813,0.551,11,-6.698,0,0.286,0.0314,0.0,0.108,0.68,77.509,audio_features,6eLY5NX9HkvAtrvRrPOW0F,spotify:track:6eLY5NX9HkvAtrvRrPOW0F,https://api.spotify.com/v1/tracks/6eLY5NX9HkvAtrvRrPOW0F,https://api.spotify.com/v1/audio-analysis/6eLY5NX9HkvAtrvRrPOW0F,173806,4,2.9
5xKXcU8tpSYz7C7wrMMYec,Hotel Lobby,Pop Smoke,64,2020,Pop,0.688,0.61,11,-6.79,1,0.109,0.198,0.00154,0.114,0.201,88.995,audio_features,5xKXcU8tpSYz7C7wrMMYec,spotify:track:5xKXcU8tpSYz7C7wrMMYec,https://api.spotify.com/v1/tracks/5xKXcU8tpSYz7C7wrMMYec,https://api.spotify.com/v1/audio-analysis/5xKXcU8tpSYz7C7wrMMYec,151011,4,2.52
15iosIuxC3C53BgsM5Uggs,All Night,Icona Pop,62,2013,Pop,0.6,0.905,1,-3.41,0,0.0357,0.00274,0.0,0.831,0.636,124.032,audio_features,15iosIuxC3C53BgsM5Uggs,spotify:track:15iosIuxC3C53BgsM5Uggs,https://api.spotify.com/v1/tracks/15iosIuxC3C53BgsM5Uggs,https://api.spotify.com/v1/audio-analysis/15iosIuxC3C53BgsM5Uggs,187027,4,3.12
1IDfAcL63xIRjG4Q98yTfn,Cada Que...,Belanova,71,2007,Pop,0.638,0.738,8,-4.287,1,0.0456,0.0615,0.00106,0.0429,0.513,134.954,audio_features,1IDfAcL63xIRjG4Q98yTfn,spotify:track:1IDfAcL63xIRjG4Q98yTfn,https://api.spotify.com/v1/tracks/1IDfAcL63xIRjG4Q98yTfn,https://api.spotify.com/v1/audio-analysis/1IDfAcL63xIRjG4Q98yTfn,223640,4,3.73
2hYN1IVp5LGIsi5MpzcjVz,War (feat. Lil Tjay) - Bonus,Pop Smoke,63,2020,Pop,0.641,0.76,6,-4.442,0,0.179,0.195,0.0,0.0768,0.59,141.82,audio_features,2hYN1IVp5LGIsi5MpzcjVz,spotify:track:2hYN1IVp5LGIsi5MpzcjVz,https://api.spotify.com/v1/tracks/2hYN1IVp5LGIsi5MpzcjVz,https://api.spotify.com/v1/audio-analysis/2hYN1IVp5LGIsi5MpzcjVz,221827,4,3.7
6mPZVis3gEGSSR2rhxlehT,Merci Beaucoup,Pop Smoke,63,2021,Pop,0.581,0.476,0,-6.493,1,0.189,0.476,5.66e-06,0.495,0.103,141.823,audio_features,6mPZVis3gEGSSR2rhxlehT,spotify:track:6mPZVis3gEGSSR2rhxlehT,https://api.spotify.com/v1/tracks/6mPZVis3gEGSSR2rhxlehT,https://api.spotify.com/v1/audio-analysis/6mPZVis3gEGSSR2rhxlehT,175775,4,2.93
0wH55ChKuoZkmGhbIYtOI4,All The Things She Said,Poppy,59,2020,Pop,0.568,0.833,1,-5.026,1,0.0497,0.0036,0.000174,0.111,0.531,90.036,audio_features,0wH55ChKuoZkmGhbIYtOI4,spotify:track:0wH55ChKuoZkmGhbIYtOI4,https://api.spotify.com/v1/tracks/0wH55ChKuoZkmGhbIYtOI4,https://api.spotify.com/v1/audio-analysis/0wH55ChKuoZkmGhbIYtOI4,221499,4,3.69
6BHlafXY1L2eetDCwict05,La Bestia Pop,Patricio Rey y sus Redonditos de Ricota,63,1985,Pop,0.639,0.673,7,-10.14,1,0.0345,0.0466,0.13,0.0612,0.827,120.675,audio_features,6BHlafXY1L2eetDCwict05,spotify:track:6BHlafXY1L2eetDCwict05,https://api.spotify.com/v1/tracks/6BHlafXY1L2eetDCwict05,https://api.spotify.com/v1/audio-analysis/6BHlafXY1L2eetDCwict05,247067,4,4.12
2zmo93xTzKTP0lztR9iy9H,Coffee,Jack Stauber's Micropop,71,2020,Pop,0.814,0.484,6,-10.962,1,0.299,0.931,5.35e-05,0.117,0.658,116.024,audio_features,2zmo93xTzKTP0lztR9iy9H,spotify:track:2zmo93xTzKTP0lztR9iy9H,https://api.spotify.com/v1/tracks/2zmo93xTzKTP0lztR9iy9H,https://api.spotify.com/v1/audio-analysis/2zmo93xTzKTP0lztR9iy9H,58869,4,0.98
5M5FbqhEDQuhFeKumZVTjj,Pop Out,KillBunk,55,2021,Pop,0.557,0.522,9,-13.492,1,0.357,0.0632,0.0,0.355,0.365,166.032,audio_features,5M5FbqhEDQuhFeKumZVTjj,spotify:track:5M5FbqhEDQuhFeKumZVTjj,https://api.spotify.com/v1/tracks/5M5FbqhEDQuhFeKumZVTjj,https://api.spotify.com/v1/audio-analysis/5M5FbqhEDQuhFeKumZVTjj,179618,4,2.99
4kdKKsPHWsyNrvFsZrcg52,Meet the Woo,Pop Smoke,62,2019,Pop,0.816,0.526,1,-8.241,1,0.29,0.022,7.05e-05,0.0881,0.383,142.987,audio_features,4kdKKsPHWsyNrvFsZrcg52,spotify:track:4kdKKsPHWsyNrvFsZrcg52,https://api.spotify.com/v1/tracks/4kdKKsPHWsyNrvFsZrcg52,https://api.spotify.com/v1/audio-analysis/4kdKKsPHWsyNrvFsZrcg52,121080,4,2.02
3vfs6d1jMNRt160lC9v32t,Tuptanie,Popek,59,2023,Pop,0.797,0.64,7,-7.9,1,0.186,0.146,0.0287,0.268,0.469,128.003,audio_features,3vfs6d1jMNRt160lC9v32t,spotify:track:3vfs6d1jMNRt160lC9v32t,https://api.spotify.com/v1/tracks/3vfs6d1jMNRt160lC9v32t,https://api.spotify.com/v1/audio-analysis/3vfs6d1jMNRt160lC9v32t,168755,4,2.81
6ZAwEE4kTdtvyE66iRhFxR,Real Wild Child (Wild One),Iggy Pop,61,1986,Pop,0.59,0.851,4,-11.754,1,0.0297,0.0174,0.0975,0.154,0.968,146.213,audio_features,6ZAwEE4kTdtvyE66iRhFxR,spotify:track:6ZAwEE4kTdtvyE66iRhFxR,https://api.spotify.com/v1/tracks/6ZAwEE4kTdtvyE66iRhFxR,https://api.spotify.com/v1/audio-analysis/6ZAwEE4kTdtvyE66iRhFxR,218307,4,3.64
3QqJ44HiM84iyZS0G2IKIP,Paranoia (feat. Gunna & Young Thug),Pop Smoke,62,2020,Pop,0.568,0.646,2,-4.369,0,0.219,0.231,0.0,0.12,0.24,143.877,audio_features,3QqJ44HiM84iyZS0G2IKIP,spotify:track:3QqJ44HiM84iyZS0G2IKIP,https://api.spotify.com/v1/tracks/3QqJ44HiM84iyZS0G2IKIP,https://api.spotify.com/v1/audio-analysis/3QqJ44HiM84iyZS0G2IKIP,212658,1,3.54
27mMvmKRyrsz7i2cfTMgSQ,They Wanna Fuck,Kim Petras,65,2022,Pop,0.963,0.516,7,-4.001,1,0.293,0.117,0.000125,0.127,0.655,127.995,audio_features,27mMvmKRyrsz7i2cfTMgSQ,spotify:track:27mMvmKRyrsz7i2cfTMgSQ,https://api.spotify.com/v1/tracks/27mMvmKRyrsz7i2cfTMgSQ,https://api.spotify.com/v1/audio-analysis/27mMvmKRyrsz7i2cfTMgSQ,150000,4,2.5
17vGPZ5EsdvtgAOCD4FLWI,AP - Music from the film Boogie,Pop Smoke,62,2021,Pop,0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,audio_features,17vGPZ5EsdvtgAOCD4FLWI,spotify:track:17vGPZ5EsdvtgAOCD4FLWI,https://api.spotify.com/v1/tracks/17vGPZ5EsdvtgAOCD4FLWI,https://api.spotify.com/v1/audio-analysis/17vGPZ5EsdvtgAOCD4FLWI,171892,4,2.86
0fj9oGrCKxVA4sXDxvbfiM,Backseat (feat. PnB Rock),Pop Smoke,62,2020,Pop,0.704,0.542,7,-6.277,1,0.0326,0.577,0.0,0.118,0.371,89.982,audio_features,0fj9oGrCKxVA4sXDxvbfiM,spotify:track:0fj9oGrCKxVA4sXDxvbfiM,https://api.spotify.com/v1/tracks/0fj9oGrCKxVA4sXDxvbfiM,https://api.spotify.com/v1/audio-analysis/0fj9oGrCKxVA4sXDxvbfiM,170670,4,2.84
03Yp2uEOtPGHQ6E9XSjmyv,สลักจิต,Pop Pongkool,62,2022,Pop,0.544,0.582,11,-6.846,1,0.0375,0.409,4.47e-06,0.342,0.359,162.075,audio_features,03Yp2uEOtPGHQ6E9XSjmyv,spotify:track:03Yp2uEOtPGHQ6E9XSjmyv,https://api.spotify.com/v1/tracks/03Yp2uEOtPGHQ6E9XSjmyv,https://api.spotify.com/v1/audio-analysis/03Yp2uEOtPGHQ6E9XSjmyv,264444,4,4.41
4chpfrjIqrOPshlDU4ZrKe,Chica de ayer,Nacha Pop,58,1980,Pop,0.674,0.854,7,-4.337,1,0.034,0.0579,0.00041,0.0735,0.684,127.295,audio_features,4chpfrjIqrOPshlDU4ZrKe,spotify:track:4chpfrjIqrOPshlDU4ZrKe,https://api.spotify.com/v1/tracks/4chpfrjIqrOPshlDU4ZrKe,https://api.spotify.com/v1/audio-analysis/4chpfrjIqrOPshlDU4ZrKe,208027,4,3.47
4L9Dgw8nzjmSiymD83qyjq,popek pakistanskie disco,Popek,55,2015,Pop,0.83,0.54,2,-8.547,0,0.0441,0.0542,0.0,0.038,0.897,130.041,audio_features,4L9Dgw8nzjmSiymD83qyjq,spotify:track:4L9Dgw8nzjmSiymD83qyjq,https://api.spotify.com/v1/tracks/4L9Dgw8nzjmSiymD83qyjq,https://api.spotify.com/v1/audio-analysis/4L9Dgw8nzjmSiymD83qyjq,238847,4,3.98
6oBtzGQSirafwnRDNlloMl,My Type,Popcaan,61,2018,Pop,0.623,0.481,1,-7.26,1,0.33,0.307,0.0,0.138,0.514,123.057,audio_features,6oBtzGQSirafwnRDNlloMl,spotify:track:6oBtzGQSirafwnRDNlloMl,https://api.spotify.com/v1/tracks/6oBtzGQSirafwnRDNlloMl,https://api.spotify.com/v1/audio-analysis/6oBtzGQSirafwnRDNlloMl,185066,5,3.08
3qGHAKgjQruzj6doKkyEb5,Unlock it (Lock It) - feat. Kim Petras and Jay Park,Charli XCX,60,2017,Pop,0.504,0.711,9,-5.864,1,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,audio_features,3qGHAKgjQruzj6doKkyEb5,spotify:track:3qGHAKgjQruzj6doKkyEb5,https://api.spotify.com/v1/tracks/3qGHAKgjQruzj6doKkyEb5,https://api.spotify.com/v1/audio-analysis/3qGHAKgjQruzj6doKkyEb5,232933,4,3.88
0xTsllHxzqwYrsPUcruf72,Strobo Pop,Die Atzen,60,2011,Pop,0.691,0.796,11,-3.797,0,0.11,0.111,2.93e-05,0.118,0.407,135.034,audio_features,0xTsllHxzqwYrsPUcruf72,spotify:track:0xTsllHxzqwYrsPUcruf72,https://api.spotify.com/v1/tracks/0xTsllHxzqwYrsPUcruf72,https://api.spotify.com/v1/audio-analysis/0xTsllHxzqwYrsPUcruf72,194173,4,3.24
6EeMWRDPBFpboU5DjA7Jrl,Perc Popper,Shoreline Mafia,57,2020,Pop,0.936,0.339,1,-9.297,1,0.751,0.0825,0.0,0.211,0.273,105.165,audio_features,6EeMWRDPBFpboU5DjA7Jrl,spotify:track:6EeMWRDPBFpboU5DjA7Jrl,https://api.spotify.com/v1/tracks/6EeMWRDPBFpboU5DjA7Jrl,https://api.spotify.com/v1/audio-analysis/6EeMWRDPBFpboU5DjA7Jrl,120857,4,2.01
7Eb5AWWwaTIJnxhjsAGN92,One Pop,Glizz,54,2022,Pop,0.641,0.581,1,-9.157,1,0.493,0.588,0.0,0.0887,0.555,125.153,audio_features,7Eb5AWWwaTIJnxhjsAGN92,spotify:track:7Eb5AWWwaTIJnxhjsAGN92,https://api.spotify.com/v1/tracks/7Eb5AWWwaTIJnxhjsAGN92,https://api.spotify.com/v1/audio-analysis/7Eb5AWWwaTIJnxhjsAGN92,184320,4,3.07
2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,61,2021,Pop,0.662,0.686,7,-8.302,1,0.332,0.251,5.59e-06,0.349,0.678,143.971,audio_features,2UwALqx6yOsXTFt7zRxnts,spotify:track:2UwALqx6yOsXTFt7zRxnts,https://api.spotify.com/v1/tracks/2UwALqx6yOsXTFt7zRxnts,https://api.spotify.com/v1/audio-analysis/2UwALqx6yOsXTFt7zRxnts,215000,4,3.58
3vUDNDbhYkfidboErlk7cx,K-POP,Travis Scott,56,2023,Pop,0.818,0.629,5,-5.567,0,0.0566,0.0239,1.88e-06,0.615,0.548,121.031,audio_features,3vUDNDbhYkfidboErlk7cx,spotify:track:3vUDNDbhYkfidboErlk7cx,https://api.spotify.com/v1/tracks/3vUDNDbhYkfidboErlk7cx,https://api.spotify.com/v1/audio-analysis/3vUDNDbhYkfidboErlk7cx,185221,4,3.09
2UDycsru4dEa1UFmyIvKYU,Upside Down (feat. Poppy Baskcomb),MEDUZA,65,2023,Pop,0.548,0.857,3,-6.83,1,0.0369,0.0187,0.749,0.0731,0.0532,127.967,audio_features,2UDycsru4dEa1UFmyIvKYU,spotify:track:2UDycsru4dEa1UFmyIvKYU,https://api.spotify.com/v1/tracks/2UDycsru4dEa1UFmyIvKYU,https://api.spotify.com/v1/audio-analysis/2UDycsru4dEa1UFmyIvKYU,174375,4,2.91
7sjFIZ1g5QLJLGja3k592K,44 BullDog,Pop Smoke,61,2020,Pop,0.8,0.564,8,-5.817,1,0.4,0.0287,1.65e-06,0.112,0.318,139.989,audio_features,7sjFIZ1g5QLJLGja3k592K,spotify:track:7sjFIZ1g5QLJLGja3k592K,https://api.spotify.com/v1/tracks/7sjFIZ1g5QLJLGja3k592K,https://api.spotify.com/v1/audio-analysis/7sjFIZ1g5QLJLGja3k592K,150857,4,2.51
3eV2WT9YhfzkxbufnBF8wK,Creature (feat. Swae Lee),Pop Smoke,61,2020,Pop,0.794,0.717,7,-5.73,1,0.251,0.0511,0.0,0.195,0.372,141.881,audio_features,3eV2WT9YhfzkxbufnBF8wK,spotify:track:3eV2WT9YhfzkxbufnBF8wK,https://api.spotify.com/v1/tracks/3eV2WT9YhfzkxbufnBF8wK,https://api.spotify.com/v1/audio-analysis/3eV2WT9YhfzkxbufnBF8wK,202816,4,3.38
6O7fPYTsb2mY0PiFt2ymDB,Aim For The Moon (feat. Quavo),Pop Smoke,61,2020,Pop,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025,audio_features,6O7fPYTsb2mY0PiFt2ymDB,spotify:track:6O7fPYTsb2mY0PiFt2ymDB,https://api.spotify.com/v1/tracks/6O7fPYTsb2mY0PiFt2ymDB,https://api.spotify.com/v1/audio-analysis/6O7fPYTsb2mY0PiFt2ymDB,175756,4,2.93
6sFpmdsk4UDMcDWdy4T1Kc,Candy,Iggy Pop,60,1990,Pop,0.624,0.585,7,-10.812,1,0.03,0.0414,2.08e-05,0.0467,0.646,144.251,audio_features,6sFpmdsk4UDMcDWdy4T1Kc,spotify:track:6sFpmdsk4UDMcDWdy4T1Kc,https://api.spotify.com/v1/tracks/6sFpmdsk4UDMcDWdy4T1Kc,https://api.spotify.com/v1/audio-analysis/6sFpmdsk4UDMcDWdy4T1Kc,253493,4,4.22
2AcaocZ9bVYIa9oCUeewU0,Popcorn,new F7avors,57,2023,Pop,0.704,0.959,5,-2.064,1,0.0717,0.0246,0.000313,0.0353,0.782,109.998,audio_features,2AcaocZ9bVYIa9oCUeewU0,spotify:track:2AcaocZ9bVYIa9oCUeewU0,https://api.spotify.com/v1/tracks/2AcaocZ9bVYIa9oCUeewU0,https://api.spotify.com/v1/audio-analysis/2AcaocZ9bVYIa9oCUeewU0,189813,4,3.16
7AdTyfK7fnvUYbUCGpWqUf,Foreigner (feat. A Boogie Wit da Hoodie),Pop Smoke,60,2020,Pop,0.527,0.554,3,-7.917,0,0.337,0.471,0.0,0.276,0.586,105.904,audio_features,7AdTyfK7fnvUYbUCGpWqUf,spotify:track:7AdTyfK7fnvUYbUCGpWqUf,https://api.spotify.com/v1/tracks/7AdTyfK7fnvUYbUCGpWqUf,https://api.spotify.com/v1/audio-analysis/7AdTyfK7fnvUYbUCGpWqUf,161120,3,2.69
2T1GbU75iGVtOhNUbZuNqk,Scenario,Pop Smoke,60,2019,Pop,0.712,0.827,6,-4.342,0,0.325,0.0959,0.000977,0.283,0.555,143.093,audio_features,2T1GbU75iGVtOhNUbZuNqk,spotify:track:2T1GbU75iGVtOhNUbZuNqk,https://api.spotify.com/v1/tracks/2T1GbU75iGVtOhNUbZuNqk,https://api.spotify.com/v1/audio-analysis/2T1GbU75iGVtOhNUbZuNqk,241787,4,4.03
3M8AMfVZ97l2FAPCiWDvoM,O Papa É Pop - Ao Vivo,Engenheiros Do Hawaii,60,2015,Pop,0.656,0.849,4,-7.594,0,0.0556,0.177,5.94e-06,0.975,0.497,98.19,audio_features,3M8AMfVZ97l2FAPCiWDvoM,spotify:track:3M8AMfVZ97l2FAPCiWDvoM,https://api.spotify.com/v1/tracks/3M8AMfVZ97l2FAPCiWDvoM,https://api.spotify.com/v1/audio-analysis/3M8AMfVZ97l2FAPCiWDvoM,205800,4,3.43
4wNKxMbE3n1gRm4F6OaCP1,Coupe,Pop Smoke,60,2021,Pop,0.912,0.589,8,-7.476,1,0.2,0.0332,0.0162,0.0795,0.486,135.921,audio_features,4wNKxMbE3n1gRm4F6OaCP1,spotify:track:4wNKxMbE3n1gRm4F6OaCP1,https://api.spotify.com/v1/tracks/4wNKxMbE3n1gRm4F6OaCP1,https://api.spotify.com/v1/audio-analysis/4wNKxMbE3n1gRm4F6OaCP1,123549,4,2.06
48sJGpBLqQTs0sZ2ImHJof,Popular,Nada Surf,57,1996,Pop,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,audio_features,48sJGpBLqQTs0sZ2ImHJof,spotify:track:48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/tracks/48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/audio-analysis/48sJGpBLqQTs0sZ2ImHJof,220587,4,3.68
329PAO2XpurUBEWszXKG5K,Miss You,Nu Aspect,71,2023,Pop,0.708,0.489,1,-10.758,0,0.0436,0.351,0.667,0.14,0.171,123.02,audio_features,329PAO2XpurUBEWszXKG5K,spotify:track:329PAO2XpurUBEWszXKG5K,https://api.spotify.com/v1/tracks/329PAO2XpurUBEWszXKG5K,https://api.spotify.com/v1/audio-analysis/329PAO2XpurUBEWszXKG5K,194107,4,3.24
38BBkkW2v88ozDGf2FySNj,What's Poppin,Stefflon Don,57,2023,Pop,0.544,0.317,5,-10.321,0,0.154,0.574,0.00246,0.0904,0.283,96.584,audio_features,38BBkkW2v88ozDGf2FySNj,spotify:track:38BBkkW2v88ozDGf2FySNj,https://api.spotify.com/v1/tracks/38BBkkW2v88ozDGf2FySNj,https://api.spotify.com/v1/audio-analysis/38BBkkW2v88ozDGf2FySNj,196273,4,3.27
2IT0T0EqPaUxasjl2o8J2G,Christopher Walking,Pop Smoke,60,2020,Pop,0.773,0.744,6,-5.108,0,0.244,0.0114,0.0,0.066,0.764,141.004,audio_features,2IT0T0EqPaUxasjl2o8J2G,spotify:track:2IT0T0EqPaUxasjl2o8J2G,https://api.spotify.com/v1/tracks/2IT0T0EqPaUxasjl2o8J2G,https://api.spotify.com/v1/audio-analysis/2IT0T0EqPaUxasjl2o8J2G,190680,4,3.18
4LaGu95Ui2s4vprSQYWUAZ,Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke,60,2021,Pop,0.716,0.67,0,-6.995,0,0.101,0.526,0.0,0.13,0.411,145.043,audio_features,4LaGu95Ui2s4vprSQYWUAZ,spotify:track:4LaGu95Ui2s4vprSQYWUAZ,https://api.spotify.com/v1/tracks/4LaGu95Ui2s4vprSQYWUAZ,https://api.spotify.com/v1/audio-analysis/4LaGu95Ui2s4vprSQYWUAZ,203586,4,3.39
7itGrDB969S4fJc4GDodiA,POPSTAR,INSTASAMKA,54,2022,Pop,0.808,0.688,7,-8.964,0,0.0493,0.115,0.0251,0.114,0.377,120.039,audio_features,7itGrDB969S4fJc4GDodiA,spotify:track:7itGrDB969S4fJc4GDodiA,https://api.spotify.com/v1/tracks/7itGrDB969S4fJc4GDodiA,https://api.spotify.com/v1/audio-analysis/7itGrDB969S4fJc4GDodiA,138036,4,2.3
3gLvDdJVhHLWWkgzTbYeJB,Torn to Pieces,Pop Evil,59,2013,Pop,0.615,0.656,0,-5.661,1,0.0293,0.0128,7.67e-06,0.115,0.345,122.074,audio_features,3gLvDdJVhHLWWkgzTbYeJB,spotify:track:3gLvDdJVhHLWWkgzTbYeJB,https://api.spotify.com/v1/tracks/3gLvDdJVhHLWWkgzTbYeJB,https://api.spotify.com/v1/audio-analysis/3gLvDdJVhHLWWkgzTbYeJB,196258,4,3.27
1ovirVCRbRPiDttcIxqWus,Pop Corn e patatine RMX,Pepe,61,2023,Pop,0.712,0.949,0,-4.094,0,0.084,0.195,0.0,0.0953,0.787,100.049,audio_features,1ovirVCRbRPiDttcIxqWus,spotify:track:1ovirVCRbRPiDttcIxqWus,https://api.spotify.com/v1/tracks/1ovirVCRbRPiDttcIxqWus,https://api.spotify.com/v1/audio-analysis/1ovirVCRbRPiDttcIxqWus,175800,4,2.93
0JhonNQL2ixH1JcsgEj4Hn,War,Pop Smoke,59,2019,Pop,0.65,0.778,1,-4.226,0,0.134,0.221,0.0,0.0695,0.6,141.849,audio_features,0JhonNQL2ixH1JcsgEj4Hn,spotify:track:0JhonNQL2ixH1JcsgEj4Hn,https://api.spotify.com/v1/tracks/0JhonNQL2ixH1JcsgEj4Hn,https://api.spotify.com/v1/audio-analysis/0JhonNQL2ixH1JcsgEj4Hn,223120,4,3.72
7knEYd7b0UcbjgChHX7QBq,Like Me (with PnB Rock),Pop Smoke,59,2020,Pop,0.61,0.61,5,-5.981,0,0.406,0.399,0.0,0.203,0.555,120.47,audio_features,7knEYd7b0UcbjgChHX7QBq,spotify:track:7knEYd7b0UcbjgChHX7QBq,https://api.spotify.com/v1/tracks/7knEYd7b0UcbjgChHX7QBq,https://api.spotify.com/v1/audio-analysis/7knEYd7b0UcbjgChHX7QBq,190840,5,3.18
3DMs7bahbQTnoxCjgP7qoK,Demeanor (feat. Dua Lipa),Pop Smoke,59,2021,Pop,0.675,0.608,3,-6.934,0,0.103,0.336,0.0,0.11,0.728,99.865,audio_features,3DMs7bahbQTnoxCjgP7qoK,spotify:track:3DMs7bahbQTnoxCjgP7qoK,https://api.spotify.com/v1/tracks/3DMs7bahbQTnoxCjgP7qoK,https://api.spotify.com/v1/audio-analysis/3DMs7bahbQTnoxCjgP7qoK,184800,4,3.08
16dkWKIlBsfYTISCVuDs0w,A Drop in the Ocean,Ron Pope,58,2011,Pop,0.484,0.573,5,-6.183,1,0.0298,0.0882,1.14e-06,0.15,0.346,139.966,audio_features,16dkWKIlBsfYTISCVuDs0w,spotify:track:16dkWKIlBsfYTISCVuDs0w,https://api.spotify.com/v1/tracks/16dkWKIlBsfYTISCVuDs0w,https://api.spotify.com/v1/audio-analysis/16dkWKIlBsfYTISCVuDs0w,219480,3,3.66
